repo_name,time,scan_group,latest_commit,ncloc_our,bugs_our,vulnerabilities_our,code_smells_our,duplicated_lines_density_our,comment_lines_density_our,cognitive_complexity_our,technical_debt_our,static_analysis_warnings_our,is_treatment,event,post_event,time_to_event,dataset_source,ncloc_paper,bugs_paper,vulnerabilities_paper,code_smells_paper,duplicated_lines_density_paper,comment_lines_density_paper,cognitive_complexity_paper,technical_debt_paper,static_analysis_warnings_paper,paper_match_status,diff_ncloc,abs_diff_ncloc,identical_ncloc,diff_bugs,abs_diff_bugs,identical_bugs,diff_vulnerabilities,abs_diff_vulnerabilities,identical_vulnerabilities,diff_code_smells,abs_diff_code_smells,identical_code_smells,diff_duplicated_lines_density,abs_diff_duplicated_lines_density,identical_duplicated_lines_density,diff_comment_lines_density,abs_diff_comment_lines_density,identical_comment_lines_density,diff_cognitive_complexity,abs_diff_cognitive_complexity,identical_cognitive_complexity,diff_technical_debt,abs_diff_technical_debt,identical_technical_debt,diff_static_analysis_warnings,abs_diff_static_analysis_warnings,identical_static_analysis_warnings
1mrat/cursor-taskrunner,2025-08,treatment,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Anemll/Anemll,2025-02,treatment,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,3990.0,4.0,0.0,72.0,22.3,24.8,1013.0,427.0,76.0,1,2025-02,1,0.0,treatment,3990.0,6.0,0.0,109.0,22.3,24.8,1013.0,692.0,115.0,both,0.0,0.0,True,-2.0,2.0,False,0.0,0.0,True,-37.0,37.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,-265.0,265.0,False,-39.0,39.0,False
Anemll/Anemll,2025-03,treatment,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,3990.0,4.0,0.0,72.0,22.3,24.8,1013.0,427.0,76.0,1,2025-02,1,1.0,treatment,3990.0,6.0,0.0,109.0,22.3,24.8,1013.0,692.0,115.0,both,0.0,0.0,True,-2.0,2.0,False,0.0,0.0,True,-37.0,37.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,-265.0,265.0,False,-39.0,39.0,False
Anemll/Anemll,2025-04,treatment,d175746c2ffbabd0a0e4491212c0ef0a501d9848,4093.0,4.0,0.0,71.0,20.1,25.2,1064.0,425.0,75.0,1,2025-02,1,2.0,treatment,4093.0,6.0,0.0,109.0,20.1,25.2,1064.0,730.0,115.0,both,0.0,0.0,True,-2.0,2.0,False,0.0,0.0,True,-38.0,38.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,-305.0,305.0,False,-40.0,40.0,False
Anemll/Anemll,2025-05,treatment,4bfa0b08183a437e759798f2245bbcba2313521f,4093.0,4.0,0.0,71.0,20.1,25.2,1064.0,425.0,75.0,1,2025-02,1,3.0,treatment,4093.0,6.0,0.0,109.0,20.1,25.2,1064.0,730.0,115.0,both,0.0,0.0,True,-2.0,2.0,False,0.0,0.0,True,-38.0,38.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,-305.0,305.0,False,-40.0,40.0,False
Anemll/Anemll,2025-06,treatment,b0ea623eaac791a0803849c4f35ef8357f98935b,18458.0,8.0,0.0,176.0,16.9,19.1,4188.0,1490.0,184.0,1,2025-02,1,4.0,treatment,18458.0,10.0,0.0,990.0,16.9,19.1,4188.0,3921.0,1000.0,both,0.0,0.0,True,-2.0,2.0,False,0.0,0.0,True,-814.0,814.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,-2431.0,2431.0,False,-816.0,816.0,False
Anemll/Anemll,2025-07,treatment,6ecb10d7dfe90533af13ac23c825ca76aab0c56e,21444.0,9.0,1.0,233.0,23.4,19.4,5144.0,2097.0,243.0,1,2025-02,1,5.0,treatment,21444.0,14.0,0.0,1070.0,23.4,19.4,5144.0,4799.0,1084.0,both,0.0,0.0,True,-5.0,5.0,False,1.0,1.0,False,-837.0,837.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,-2702.0,2702.0,False,-841.0,841.0,False
Anemll/Anemll,2025-08,treatment,6ecb10d7dfe90533af13ac23c825ca76aab0c56e,21444.0,9.0,1.0,233.0,23.4,19.4,5144.0,2097.0,243.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Apocrathia/home-assistant-config,2024-01,treatment,bbe44a43577ec4c93304b6303bf7604710f10533,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-13.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2024-02,treatment,26904b6524e3139a36005bd9d482feb396099c25,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-12.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2024-03,treatment,8a82eda5ceac8dc9bc217ca0985392aceff8fcd4,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-11.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2024-04,treatment,a47d24eaa2e788005bda981bc81601dc1324825e,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-10.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2024-05,treatment,b26234ca26d401d2aa3188cb603a9f7838bf808d,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-9.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2024-06,treatment,e52f1adc336026dcd83a7321b395c8aaed3fbc0a,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-8.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2024-07,treatment,e1f53bd5a5bd5290db8f1bde112aa7a42c8d8fc9,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-7.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2024-08,treatment,e1f53bd5a5bd5290db8f1bde112aa7a42c8d8fc9,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-6.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2024-09,treatment,e1f53bd5a5bd5290db8f1bde112aa7a42c8d8fc9,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-5.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2024-10,treatment,26df583b9e21bfa769cc54f3d1b5919f8bcb8fd0,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-4.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2024-11,treatment,74da233ac46648847f2a3055f9332c60819a8d8b,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-3.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2024-12,treatment,f50010a30ef67bdc89a203fa9f3eacaa764e6a8f,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-2.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2025-01,treatment,72683f55d312c6f3938b60b7762200802a81f56c,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,0,2025-02,0,-1.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2025-02,treatment,752ba2d5b9ca6bf5b909cf1374aacb9f4809464a,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,1,2025-02,1,0.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2025-03,treatment,8b66b9e3b784774ae1ee8cb39da7ccc9847981e0,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,1,2025-02,1,1.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2025-04,treatment,8b66b9e3b784774ae1ee8cb39da7ccc9847981e0,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,1,2025-02,1,2.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2025-05,treatment,b7ca64b95ae0af3ec3d7843f5f3be6a84dd04aff,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,1,2025-02,1,3.0,treatment,48.0,0.0,0.0,0.0,0.0,28.4,6.0,0.0,0.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2025-06,treatment,840bf311a24b770f0bddce641acfcc26f8c852d3,57.0,0.0,0.0,1.0,0.0,27.8,19.0,8.0,1.0,1,2025-02,1,4.0,treatment,57.0,0.0,0.0,1.0,0.0,27.8,19.0,8.0,1.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2025-07,treatment,87df5e43eff43caa79cc09749b9a6c1368729d3e,57.0,0.0,0.0,1.0,0.0,27.8,19.0,8.0,1.0,1,2025-02,1,5.0,treatment,57.0,0.0,0.0,1.0,0.0,27.8,19.0,8.0,1.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Apocrathia/home-assistant-config,2025-08,treatment,56ce01ca8b29b3fd1acec9be4f6835c5047154f6,57.0,0.0,0.0,1.0,0.0,27.8,19.0,8.0,1.0,1,2025-02,1,6.0,treatment,57.0,0.0,0.0,1.0,0.0,27.8,19.0,8.0,1.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-03,treatment,8a14987a286e25f89700138a78d8383f04a0115a,6568.0,5.0,13.0,120.0,12.1,7.9,649.0,913.0,138.0,1,2025-03,1,0.0,treatment,6573.0,2.0,0.0,38.0,12.1,7.9,649.0,496.0,40.0,both,-5.0,5.0,False,3.0,3.0,False,13.0,13.0,False,82.0,82.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,417.0,417.0,False,98.0,98.0,False
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-04,treatment,89ec1d902b5b85a3b89144a32b132bd87b662f58,6568.0,5.0,13.0,120.0,12.1,7.9,649.0,913.0,138.0,1,2025-03,1,1.0,treatment,6573.0,2.0,0.0,38.0,12.1,7.9,649.0,496.0,40.0,both,-5.0,5.0,False,3.0,3.0,False,13.0,13.0,False,82.0,82.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,417.0,417.0,False,98.0,98.0,False
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-05,treatment,89ec1d902b5b85a3b89144a32b132bd87b662f58,6568.0,5.0,13.0,120.0,12.1,7.9,649.0,913.0,138.0,1,2025-03,1,2.0,treatment,6573.0,2.0,0.0,38.0,12.1,7.9,649.0,496.0,40.0,both,-5.0,5.0,False,3.0,3.0,False,13.0,13.0,False,82.0,82.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,417.0,417.0,False,98.0,98.0,False
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-06,treatment,fcaef112fb7619c370516489ecd6cc3f77e5fb56,6568.0,5.0,13.0,120.0,12.1,7.9,649.0,913.0,138.0,1,2025-03,1,3.0,treatment,6573.0,2.0,0.0,38.0,12.1,7.9,649.0,496.0,40.0,both,-5.0,5.0,False,3.0,3.0,False,13.0,13.0,False,82.0,82.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,417.0,417.0,False,98.0,98.0,False
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-07,treatment,fcaef112fb7619c370516489ecd6cc3f77e5fb56,6568.0,5.0,13.0,120.0,12.1,7.9,649.0,913.0,138.0,1,2025-03,1,4.0,treatment,6573.0,2.0,0.0,38.0,12.1,7.9,649.0,496.0,40.0,both,-5.0,5.0,False,3.0,3.0,False,13.0,13.0,False,82.0,82.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,417.0,417.0,False,98.0,98.0,False
Aronnaxx/Behold-Urwar-Droid-Concepts,2025-08,treatment,e5dde69cff032c97647d5cc4b52836d45d2c12ae,7291.0,5.0,13.0,128.0,19.6,8.0,709.0,931.0,146.0,1,2025-03,1,5.0,treatment,7296.0,2.0,0.0,44.0,19.6,8.0,709.0,514.0,46.0,both,-5.0,5.0,False,3.0,3.0,False,13.0,13.0,False,84.0,84.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,417.0,417.0,False,100.0,100.0,False
Chocksy/qc-options-framework,2024-04,treatment,ddcf0acdc52bd7f3b95ddad64d911dd2b6466f41,4036.0,2.0,0.0,749.0,0.0,35.5,852.0,2321.0,751.0,0,2025-03,0,-11.0,treatment,4036.0,2.0,0.0,728.0,0.0,35.5,852.0,2216.0,730.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,21.0,21.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,105.0,105.0,False,21.0,21.0,False
Chocksy/qc-options-framework,2024-05,treatment,ddcf0acdc52bd7f3b95ddad64d911dd2b6466f41,4036.0,2.0,0.0,749.0,0.0,35.5,852.0,2321.0,751.0,0,2025-03,0,-10.0,treatment,4036.0,2.0,0.0,728.0,0.0,35.5,852.0,2216.0,730.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,21.0,21.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,105.0,105.0,False,21.0,21.0,False
Chocksy/qc-options-framework,2024-06,treatment,54b5d33a2f3e6c6ef0290ab041141ffcc7e4bb76,4123.0,2.0,0.0,774.0,0.0,33.7,882.0,2411.0,776.0,0,2025-03,0,-9.0,treatment,4123.0,2.0,0.0,749.0,0.0,33.7,882.0,2286.0,751.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,25.0,25.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,125.0,125.0,False,25.0,25.0,False
Chocksy/qc-options-framework,2024-07,treatment,a7e14b0436c9bb305f456b6a2578f54ab749aa9a,4179.0,2.0,0.0,788.0,0.0,33.1,891.0,2471.0,790.0,0,2025-03,0,-8.0,treatment,4179.0,2.0,0.0,763.0,0.0,33.1,891.0,2346.0,765.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,25.0,25.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,125.0,125.0,False,25.0,25.0,False
Chocksy/qc-options-framework,2024-08,treatment,ac3b7dfbc87ddcf9f1e25f8fe3098df1d2882485,4467.0,3.0,0.0,849.0,1.7,43.8,982.0,2625.0,852.0,0,2025-03,0,-7.0,treatment,4467.0,3.0,0.0,823.0,1.7,43.8,982.0,2495.0,826.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,26.0,26.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,130.0,130.0,False,26.0,26.0,False
Chocksy/qc-options-framework,2024-09,treatment,c4cae7ee5c6730684da47b2c83218111af20e1a1,4631.0,3.0,0.0,855.0,1.7,42.5,1050.0,2660.0,858.0,0,2025-03,0,-6.0,treatment,4631.0,3.0,0.0,830.0,1.7,42.5,1050.0,2532.0,833.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,25.0,25.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,128.0,128.0,False,25.0,25.0,False
Chocksy/qc-options-framework,2024-10,treatment,a101728f870ee1a9765e15cabf37e1170bd33e53,4645.0,3.0,0.0,857.0,1.7,42.5,1057.0,2674.0,860.0,0,2025-03,0,-5.0,treatment,4645.0,3.0,0.0,832.0,1.7,42.5,1057.0,2546.0,835.0,both,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,25.0,25.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,128.0,128.0,False,25.0,25.0,False
Chocksy/qc-options-framework,2024-11,treatment,eac11d6d9fdffa581b21cfaf8a24f71639656376,9277.0,3.0,0.0,857.0,2.2,31.0,1132.0,2674.0,860.0,0,2025-03,0,-4.0,treatment,9277.0,7.0,0.0,1119.0,2.2,31.0,1132.0,3551.0,1126.0,both,0.0,0.0,True,-4.0,4.0,False,0.0,0.0,True,-262.0,262.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,-877.0,877.0,False,-266.0,266.0,False
Chocksy/qc-options-framework,2024-12,treatment,a382960aba410d0af0234db18e653f1ed10634a0,9402.0,2.0,0.0,865.0,2.1,30.9,1173.0,2750.0,867.0,0,2025-03,0,-3.0,treatment,9402.0,6.0,0.0,1129.0,2.1,30.9,1173.0,3631.0,1135.0,both,0.0,0.0,True,-4.0,4.0,False,0.0,0.0,True,-264.0,264.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,-881.0,881.0,False,-268.0,268.0,False
Chocksy/qc-options-framework,2025-01,treatment,2c53c7c3c63650bb5ab0ad698321326da37928ad,9444.0,2.0,0.0,865.0,2.1,30.9,1173.0,2750.0,867.0,0,2025-03,0,-2.0,treatment,9444.0,6.0,0.0,1129.0,2.1,30.9,1173.0,3631.0,1135.0,both,0.0,0.0,True,-4.0,4.0,False,0.0,0.0,True,-264.0,264.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,-881.0,881.0,False,-268.0,268.0,False
Chocksy/qc-options-framework,2025-02,treatment,2c53c7c3c63650bb5ab0ad698321326da37928ad,9444.0,2.0,0.0,865.0,2.1,30.9,1173.0,2750.0,867.0,0,2025-03,0,-1.0,treatment,9444.0,6.0,0.0,1129.0,2.1,30.9,1173.0,3631.0,1135.0,both,0.0,0.0,True,-4.0,4.0,False,0.0,0.0,True,-264.0,264.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,-881.0,881.0,False,-268.0,268.0,False
Chocksy/qc-options-framework,2025-03,treatment,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9863.0,3.0,0.0,876.0,1.6,30.4,1265.0,2808.0,879.0,1,2025-03,1,0.0,treatment,9863.0,7.0,0.0,1141.0,1.6,30.4,1265.0,3699.0,1148.0,both,0.0,0.0,True,-4.0,4.0,False,0.0,0.0,True,-265.0,265.0,False,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,-891.0,891.0,False,-269.0,269.0,False
Chocksy/qc-options-framework,2025-04,treatment,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9863.0,3.0,0.0,876.0,1.6,30.4,1265.0,2808.0,879.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
Chocksy/qc-options-framework,2025-05,treatment,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9863.0,3.0,0.0,876.0,1.6,30.4,1265.0,2808.0,879.0,,,,,,,,,,,,,,,left_only,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False,,,False
