repo_name,status,target_dir,note
askjohngeorge/pipecat-lead-qualifier,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/askjohngeorge_pipecat-lead-qualifier,already_has_git_dir
assafelovic/gpt-researcher,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/assafelovic_gpt-researcher,already_has_git_dir
atopile/atopile,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/atopile_atopile,already_has_git_dir
c4fun/tell-stories-webui,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/c4fun_tell-stories-webui,already_has_git_dir
cbardyn/ai-swiss-workflows,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/cbardyn_ai-swiss-workflows,already_has_git_dir
cgevans/qslib,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/cgevans_qslib,already_has_git_dir
codingforentrepreneurs/Cursor-Django,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/codingforentrepreneurs_Cursor-Django,already_has_git_dir
cohnen/mcp-google-ads,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/cohnen_mcp-google-ads,already_has_git_dir
daojiAnime/vmq-fastapi,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/daojiAnime_vmq-fastapi,already_has_git_dir
discus0434/nook,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/discus0434_nook,already_has_git_dir
ericmjl/llamabot,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericmjl_llamabot,already_has_git_dir
ericmjl/pyds-cli,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericmjl_pyds-cli,already_has_git_dir
ericyuegu/hal,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,already_has_git_dir
ericzakariasson/uber-eats-mcp-server,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericzakariasson_uber-eats-mcp-server,already_has_git_dir
ethereum/pm,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ethereum_pm,already_has_git_dir
ethyca/fides,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ethyca_fides,already_has_git_dir
ezyang/codemcp,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ezyang_codemcp,already_has_git_dir
gerred/mcp-server-replicate,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/gerred_mcp-server-replicate,already_has_git_dir
getsentry/sentry,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,already_has_git_dir
grapeot/devin.cursorrules,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/grapeot_devin.cursorrules,already_has_git_dir
grapeot/web_agentic_ai,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/grapeot_web_agentic_ai,already_has_git_dir
huggingface/nanotron,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/huggingface_nanotron,already_has_git_dir
hyperb1iss/droidmind,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/hyperb1iss_droidmind,already_has_git_dir
ifokeev/telegram-ai-agent,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ifokeev_telegram-ai-agent,already_has_git_dir
ilanbenb/wa_llm,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ilanbenb_wa_llm,already_has_git_dir
instructor-ai/instructor,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/instructor-ai_instructor,already_has_git_dir
jmurth1234/ClaudePlayer,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/jmurth1234_ClaudePlayer,already_has_git_dir
keephq/keep,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/keephq_keep,already_has_git_dir
kenshiro-o/nagato-ai,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/kenshiro-o_nagato-ai,already_has_git_dir
kevon217/custom-agency-swarms,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/kevon217_custom-agency-swarms,already_has_git_dir
leettools-dev/leettools,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/leettools-dev_leettools,already_has_git_dir
loftwah/auto-jira,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/loftwah_auto-jira,already_has_git_dir
lss233/kirara-ai,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/lss233_kirara-ai,already_has_git_dir
martinnormark/neural-mesh-simplification,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/martinnormark_neural-mesh-simplification,already_has_git_dir
matebenyovszky/healing-agent,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/matebenyovszky_healing-agent,already_has_git_dir
micic-mihajlo/Datalore,failed,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/micic-mihajlo_Datalore,Cloning into '/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/micic-mihajlo_Datalore'... remote: Repository not found. fatal: repository 'https://github.com/micic-mihajlo/Datalore.git/' not found
namuan/trading-utils,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/namuan_trading-utils,already_has_git_dir
neal-zhu/sentinel,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/neal-zhu_sentinel,already_has_git_dir
nextml-code/pytorch-datastream,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/nextml-code_pytorch-datastream,already_has_git_dir
osomai/servicenow-mcp,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/osomai_servicenow-mcp,already_has_git_dir
panther-labs/panther-analysis,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/panther-labs_panther-analysis,already_has_git_dir
raphaelmansuy/code2prompt,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/raphaelmansuy_code2prompt,already_has_git_dir
raphaelmansuy/iteration_of_tought,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/raphaelmansuy_iteration_of_tought,already_has_git_dir
samuelgursky/davinci-resolve-mcp,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/samuelgursky_davinci-resolve-mcp,already_has_git_dir
sbomify/sbomify,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/sbomify_sbomify,already_has_git_dir
sirkirby/unifi-network-rules,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/sirkirby_unifi-network-rules,already_has_git_dir
smartian1/tgtrader,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/smartian1_tgtrader,already_has_git_dir
smorin/py-launch-blueprint,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/smorin_py-launch-blueprint,already_has_git_dir
sshtunnelvision/MCP-LOGO-GEN,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/sshtunnelvision_MCP-LOGO-GEN,already_has_git_dir
synaptiai/prompt-decorators,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/synaptiai_prompt-decorators,already_has_git_dir
terryyin/lizard,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/terryyin_lizard,already_has_git_dir
tmux-python/tmuxp,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/tmux-python_tmuxp,already_has_git_dir
tony/django-docutils,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/tony_django-docutils,already_has_git_dir
tony/django-slugify-processor,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/tony_django-slugify-processor,already_has_git_dir
trycua/cua,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,already_has_git_dir
tsukumijima/KonomiTV,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/tsukumijima_KonomiTV,already_has_git_dir
ttmouse/Wispr-Flow-CN,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ttmouse_Wispr-Flow-CN,already_has_git_dir
tw-haiven/haiven,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/tw-haiven_haiven,already_has_git_dir
utensils/mcp-nixos,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/utensils_mcp-nixos,already_has_git_dir
vcs-python/vcspull,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/vcs-python_vcspull,already_has_git_dir
vietanhdev/anylabeling,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/vietanhdev_anylabeling,already_has_git_dir
wandb/mcp-server,failed,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/wandb_mcp-server,Cloning into '/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/wandb_mcp-server'... remote: Repository not found. fatal: repository 'https://github.com/wandb/mcp-server.git/' not found
wdm0006/elote,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/wdm0006_elote,already_has_git_dir
wdm0006/git-pandas,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/wdm0006_git-pandas,already_has_git_dir
wdm0006/pygeohash,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/wdm0006_pygeohash,already_has_git_dir
whiteducksoftware/flock,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/whiteducksoftware_flock,already_has_git_dir
xzq-xu/jvm-mcp-server,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/xzq-xu_jvm-mcp-server,already_has_git_dir
yagami1997/CursorMind,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/yagami1997_CursorMind,already_has_git_dir
yagami1997/TradeMind,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/yagami1997_TradeMind,already_has_git_dir
yeagerai/genlayer-studio,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/yeagerai_genlayer-studio,already_has_git_dir
zauberzeug/nicegui,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/zauberzeug_nicegui,already_has_git_dir
zenbase-ai/py-priompt,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/zenbase-ai_py-priompt,already_has_git_dir
zilliztech/mcp-server-milvus,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/zilliztech_mcp-server-milvus,already_has_git_dir
Dror-Bengal/CursorFocus,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Dror-Bengal_CursorFocus,already_has_git_dir
The-Pocket-World/PocketManus,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket-World_PocketManus,already_has_git_dir
W1ndys/W1ndysBot,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/W1ndys_W1ndysBot,already_has_git_dir
loning/universe,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/loning_universe,already_has_git_dir
stampchain-io/btc_stamps,skipped_existing,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/stampchain-io_btc_stamps,already_has_git_dir
